Id,SalePrice
1559,62674.58043929795
1560,132356.36689580954
1561,120910.5602933974
1562,114638.86776650976
1563,118363.3810875197
1564,155323.52657131082
1565,135442.93591634068
1566,250985.0282829795
1567,60551.46405731491
1568,220294.0384095367
1569,96325.77163631399
1570,140407.2236105837
1571,110828.99860418309
1572,143023.97777628223
1573,252024.53079507174
1574,120286.79490565788
1575,242218.5524054626
1576,250068.3932458663
1577,198362.25426000822
1578,145686.00246722228
1579,135678.87695577857
1580,212183.10659165797
1581,138880.06981771812
1582,121637.80237922957
1583,305222.48461147817
1584,233929.83841077867
1585,152672.1206916119
1586,44775.761099809315
1587,97105.16028387775
1588,149304.88212753227
1589,101694.36728964001
1590,136551.9087007367
1591,61502.39006144903
1592,124486.79330335907
1593,138411.82528594625
1594,122901.85325111938
1595,108708.25688204309
1596,214330.71938351542
1597,165748.6086757558
1598,205252.22021568497
1599,201191.91147952527
1600,188226.39177746908
1601,23662.613877253607
1602,123681.46939966455
1603,57838.71150297206
1604,257512.73871246842
1605,266507.9366977459
1606,180151.50456611463
1607,179252.70493665012
1608,222010.2492014647
1609,198411.3359039575
1610,153167.22313204687
1611,159836.5330655924
1612,168356.51306258352
1613,173138.03302624053
1614,129771.23201772943
1615,59719.37048428785
1616,39216.706021275604
1617,63937.31547639356
1618,110050.69254780677
1619,148213.74933638657
1620,183313.78516561305
1621,134571.14980121353
1622,131089.7924480685
1623,268872.5515962066
1624,214870.7759653856
1625,122377.81788083626
1626,185052.42163697648
1627,198198.75977203966
1628,279417.67359703704
1629,194604.5206473297
1630,332503.0906793079
1631,220723.4830883643
1632,240770.9146158115
1633,188836.246833472
1634,196446.00094381295
1635,188188.75655932532
1636,162687.48314245668
1637,196921.20480674197
1638,216855.53276902688
1639,205401.29265706515
1640,268830.472577098
1641,200644.47506798542
1642,231196.14882010262
1643,233198.58187567204
1644,237381.961257165
1645,232812.6884563155
1646,174005.95162870426
1647,176899.8871702947
1648,136255.33570933779
1649,130345.15300921578
1650,110560.70007210475
1651,107047.97851571528
1652,108273.90285518806
1653,109629.48299730377
1654,154343.20967926265
1655,151008.94212343934
1656,143927.97691786656
1657,158109.30754226394
1658,147312.06065636844
1659,136654.3720952102
1660,139886.2923936734
1661,363885.8162784634
1662,336647.48431669635
1663,320403.4594792907
1664,420809.986135313
1665,283585.1542407984
1666,292596.4686700154
1667,311403.5370846104
1668,304954.84561518504
1669,291850.6962580424
1670,307255.4701669965
1671,259672.1632745943
1672,372475.2977357413
1673,286407.308152914
1674,248656.91166386002
1675,187556.48807953735
1676,198087.7380848964
1677,217157.5763961309
1678,391370.774171913
1679,320014.0546246783
1680,284636.3506091097
1681,239640.50619467458
1682,286840.8788772313
1683,195274.20724723366
1684,202111.3799425689
1685,178438.7404143784
1686,178983.30711517454
1687,179609.6329035642
1688,205746.39665473573
1689,209315.92831139913
1690,215344.05496100168
1691,202603.4511147837
1692,261839.05603741453
1693,181141.86663261376
1694,192397.3701565803
1695,182442.7488161758
1696,273781.159607266
1697,186471.36206960905
1698,328013.0266978747
1699,284353.45536737464
1700,249578.07240524417
1701,274997.0157859516
1702,254459.8086366576
1703,253883.05001280032
1704,277571.16545047186
1705,237423.60625459225
1706,377047.8379464924
1707,199423.10135225853
1708,208631.02684334147
1709,268313.7536814347
1710,230960.41960262874
1711,268043.6756987732
1712,255435.44421131205
1713,267553.90090431663
1714,225766.83580030495
1715,207870.29703662702
1716,185987.9722744943
1717,190083.1137306962
1718,130674.05497024785
1719,218428.80297056068
1720,241726.48413728265
1721,182024.13949906378
1722,117516.33200269908
1723,161979.5830826037
1724,222571.38696577324
1725,236276.32816655742
1726,187532.3829397065
1727,156506.42841451586
1728,194091.28335769143
1729,167112.30725810974
1730,168474.4363397676
1731,111656.5483100451
1732,117102.70962070388
1733,111781.55028994655
1734,113315.90823961905
1735,128749.22806979337
1736,101127.43329394836
1737,329459.1082436125
1738,242470.59711901116
1739,280255.72240278166
1740,194370.66892650438
1741,185809.0575133217
1742,163069.28154637798
1743,177273.32238359092
1744,291061.192884827
1745,228746.46147642093
1746,223219.9861621486
1747,233386.8799258512
1748,226419.20479667018
1749,158582.79789164517
1750,149702.83700148546
1751,251597.92453464324
1752,114135.38252661488
1753,157949.57319909887
1754,229979.55169425713
1755,160739.6909508388
1756,126875.47714702197
1757,99138.73367395712
1758,143638.70122122456
1759,179656.64607947523
1760,164665.12334479362
1761,162314.32411289745
1762,173724.75568860088
1763,171625.69259452278
1764,110099.70410857018
1765,204295.33263852372
1766,209439.53583928285
1767,247221.95883050206
1768,141099.04548396257
1769,181186.11084443977
1770,159860.27933943894
1771,117602.50698170502
1772,131241.63387930085
1773,107790.47618029773
1774,137609.57281326264
1775,142130.40284069482
1776,133443.957198315
1777,99951.82209977548
1778,142855.92696996353
1779,118242.71663254424
1780,194022.84614380443
1781,119841.25606184703
1782,49135.11142746563
1783,134604.23110112612
1784,86586.34883926384
1785,104966.93436735793
1786,139311.07754241925
1787,164397.89436195645
1788,6127.032128156105
1789,93625.5691064868
1790,35525.8979434715
1791,201742.7580050404
1792,167882.3077988964
1793,154569.81201469124
1794,176185.51020777848
1795,129359.81697281235
1796,129685.18297896761
1797,138688.69242192403
1798,106046.86472967331
1799,102803.57769414753
1800,106944.52509424923
1801,101739.60297622712
1802,151631.60734116257
1803,161095.79644156917
1804,132252.03131974064
1805,147878.59620206308
1806,140912.94527732366
1807,174742.59037715726
1808,116916.77937636076
1809,112061.35772046092
1810,144793.1250825037
1811,54957.0582965826
1812,90772.79018361907
1813,118445.66434019496
1814,77510.65480806626
1815,11410.8276929204
1816,89611.04415775038
1817,95328.08259484795
1818,159430.49458357593
1819,125401.98478215368
1820,35361.56276492559
1821,115058.00085055799
1822,154668.9668763831
1823,8347.585408713261
1824,137801.67024345644
1825,136341.20847428608
1826,85309.45953227364
1827,100511.2811730238
1828,137204.82468444615
1829,149550.39082208317
1830,162943.26455063553
1831,188958.7396518166
1832,105957.97133856913
1833,160006.1988807278
1834,130492.74683973048
1835,113553.39618631749
1836,130251.08477607503
1837,85097.13923874445
1838,119802.15349119477
1839,81772.05085947056
1840,148463.11630258773
1841,138266.15398821555
1842,79636.06655586668
1843,119996.40042481333
1844,128725.88304457598
1845,135755.30998596334
1846,151224.37964012165
1847,156287.0150795455
1848,-5211.95340342581
1849,119164.12879840325
1850,120319.915851762
1851,149739.25693041197
1852,123758.60621090484
1853,118821.54865247145
1854,185348.09104581008
1855,152652.12666365196
1856,243449.84646083618
1857,136753.78431687475
1858,131424.52072591375
1859,115006.80922132795
1860,151854.03356908885
1861,113883.12631460343
1862,285133.40927750844
1863,283590.77558814915
1864,283603.7658608248
1865,317158.10662275477
1866,304491.00382496807
1867,239450.33552538598
1868,282508.89550806204
1869,227423.3256782514
1870,246575.67963802017
1871,245595.70254902932
1872,175361.29782999837
1873,233603.72402437375
1874,143794.75730670238
1875,212417.25761701347
1876,209068.60424853204
1877,224812.961219927
1878,214343.59579846793
1879,109684.6912395609
1880,144164.67444589752
1881,248841.05105830537
1882,251179.7658488389
1883,197237.32352201844
1884,213652.87576155033
1885,255566.47097278916
1886,277639.92994223227
1887,231709.67356930854
1888,284508.2344659932
1889,170062.76317257475
1890,113707.78958790022
1891,141798.61402284325
1892,71261.8567922613
1893,137095.01366683765
1894,99049.55872437468
1895,154789.91620081005
1896,119516.62453253818
1897,113142.08177172503
1898,121413.59340319404
1899,145208.39977046818
1900,151438.0543134922
1901,165792.76647848258
1902,148171.29395893303
1903,219913.00218208012
1904,130247.293759047
1905,189109.4800620537
1906,159143.1944344332
1907,199776.45160874346
1908,130292.94695236738
1909,151533.47399831883
1910,135939.2737148073
1911,211493.66084791388
1912,292516.62233680923
1913,159517.04850175272
1914,46664.56877025071
1915,254957.3648423254
1916,20616.079707007448
1917,263623.37306761247
1918,150260.87584165967
1919,192585.52769349323
1920,181893.28482386534
1921,335795.40370481875
1922,288131.99414753023
1923,231094.9290433472
1924,224196.2699272844
1925,232468.12417522067
1926,335385.0686060045
1927,124780.51171606191
1928,163054.61298345373
1929,109565.9001187302
1930,136976.6159594666
1931,140080.32691319723
1932,137264.92754460097
1933,152541.76276418305
1934,189757.63597497356
1935,180844.7243741016
1936,190717.00244189415
1937,190122.895495355
1938,175987.31394822744
1939,246737.25810003036
1940,196970.7910820261
1941,184782.25139962474
1942,195306.36063464743
1943,208433.88020822534
1944,280070.51281847304
1945,323247.5227090741
1946,165024.91754864773
1947,274468.4360546457
1948,177594.05234858452
1949,254081.63579613424
1950,208669.42175376613
1951,267341.5127046377
1952,237025.17289786425
1953,179854.69060155505
1954,218640.57063674286
1955,133993.22109713184
1956,314122.1173738745
1957,177798.01106714818
1958,296521.35395124054
1959,133714.5547377678
1960,91438.54315316945
1961,111002.2495108851
1962,106543.5271445451
1963,117750.38119758817
1964,97929.15334435378
1965,136741.37871423142
1966,152187.2199447361
1967,270514.14105126413
1968,335609.2409427498
1969,326968.27167364967
1970,348737.82858723344
1971,384783.6100228509
1972,331180.9890979567
1973,265977.45358785207
1974,294707.39095774305
1975,409984.95232529927
1976,283196.7507385126
1977,318285.391386571
1978,304940.2773618238
1979,289636.73955284816
1980,194579.65526278398
1981,295016.34488947236
1982,226900.88606185222
1983,209702.11825596506
1984,184565.14696681837
1985,238631.5220217117
1986,242027.2537051061
1987,197537.94408441463
1988,183787.16830954712
1989,209963.70855221094
1990,223611.37967763643
1991,220024.66725360986
1992,230001.08353781782
1993,187044.99122134305
1994,247498.29791176377
1995,201300.63962049515
1996,257507.5947501735
1997,281797.40062911424
1998,300424.3245987623
1999,269356.3729326833
2000,290864.5052429639
2001,258376.03848157765
2002,250674.19904274086
2003,259604.29956353188
2004,273927.46627802483
2005,230510.86851332954
2006,219067.78793594276
2007,255230.48732860282
2008,219357.44485484262
2009,196111.32979122072
2010,211729.97371461673
2011,150703.36233396025
2012,183957.11707810021
2013,174216.57456910575
2014,191525.4460763844
2015,200467.56060321827
2016,195886.2261903385
2017,210687.9523050409
2018,109042.30671436049
2019,131074.93547970487
2020,83593.0691566813
2021,93016.96850510815
2022,192621.83940858638
2023,132802.9579644351
2024,269188.91679410834
2025,331048.63238544355
2026,184550.41128110292
2027,151886.3529095283
2028,170485.35153868014
2029,165067.48021135863
2030,261464.33101480023
2031,248782.8466631138
2032,241035.95242051187
2033,254463.16039376438
2034,170812.9915888271
2035,227051.70604348823
2036,214760.14243677247
2037,218175.85999867145
2038,299546.106329332
2039,210847.2780489946
2040,319824.77197344496
2041,272951.73483584786
2042,215622.5316417237
2043,178092.33465264353
2044,196392.56993114098
2045,213653.63013180683
2046,135927.65392980666
2047,135259.67018443753
2048,134111.44137291482
2049,127431.69800898863
2050,184334.82421245344
2051,111140.25433609227
2052,132452.49686479697
2053,144927.2381227793
2054,67223.36013594514
2055,155783.06822332006
2056,144731.9787435286
2057,102731.80046475853
2058,208387.39751784375
2059,133037.59965244576
2060,198165.81338108645
2061,198172.18596573884
2062,118290.09440882585
2063,103759.14869594981
2064,126054.63386980572
2065,118432.02513187344
2066,179130.18437042332
2067,121592.13089580496
2068,136261.44118711806
2069,70990.76358736365
2070,98400.20965950855
2071,69550.812545339
2072,148748.1172693494
2073,133845.344366687
2074,184445.1584257841
2075,145739.91810849297
2076,122110.79345821461
2077,129534.31849266344
2078,109409.42538951093
2079,141487.0799314914
2080,126703.081206411
2081,119662.82460809231
2082,106682.33448143175
2083,140155.31857368362
2084,97802.7374464433
2085,108820.25522122753
2086,153397.0296474105
2087,131471.25018451328
2088,110105.72916381259
2089,64474.38166494819
2090,123573.80624723772
2091,68559.47238651
2092,149760.29071769572
2093,136712.24154329963
2094,131348.41253412876
2095,135793.18338275363
2096,79006.81983884575
2097,76405.3980154196
2098,143651.97461566597
2099,12707.694194706855
2100,43798.496630772366
2101,105678.55779109604
2102,150631.12172951002
2103,90369.83413781796
2104,143740.43044996995
2105,118039.46476510505
2106,25032.283016609726
2107,213179.14975777932
2108,120057.11276083568
2109,101404.74476632976
2110,125781.85418463114
2111,177836.39827058453
2112,131366.51800232485
2113,116549.33040520304
2114,120303.05006283813
2115,159965.26186774846
2116,116961.59868151869
2117,149978.27664092218
2118,131147.64063110237
2119,110076.78484951134
2120,115477.14623557462
2121,84658.43815515994
2122,89592.56377079908
2123,102091.36153409595
2124,188308.80154018977
2125,134806.82245020138
2126,147764.75840511115
2127,160368.37195624725
2128,139122.45542729937
2129,116449.28363149741
2130,133191.95447863278
2131,165661.84750321892
2132,128049.86803734873
2133,134909.29205693828
2134,130233.75397987093
2135,110126.78671887063
2136,17192.872738947044
2137,108765.73471349094
2138,134012.29424814682
2139,156613.44935640658
2140,139647.97558050032
2141,155481.1559469778
2142,111059.85110951576
2143,135665.80789658788
2144,101114.19816406898
2145,138506.69118977536
2146,187995.20000980014
2147,147920.83192474663
2148,156068.03753383958
2149,131750.708028681
2150,232388.6385418981
2151,136765.1955279467
2152,165568.44477105013
2153,193623.86970371928
2154,95671.99004614644
2155,146820.11457942042
2156,269368.5319625883
2157,246964.75505638763
2158,235583.4247765945
2159,223629.6367313821
2160,186829.85065393115
2161,253552.95055555005
2162,360201.7930006414
2163,311158.8974265893
2164,243390.50626202102
2165,207937.96334748773
2166,152083.79775240726
2167,220797.7345175863
2168,197962.00185689062
2169,198559.06727075845
2170,221650.57428983122
2171,153426.26560804865
2172,128089.50401930965
2173,190627.7658784549
2174,238496.00016313198
2175,296548.5949869304
2176,284207.4320275058
2177,241314.02002485085
2178,229850.70523026667
2179,148667.90355225687
2180,248015.96550028527
2181,199701.50388981367
2182,225417.35958231322
2183,195959.53981263575
2184,132370.84506258776
2185,119340.96156830003
2186,165692.1624995143
2187,161699.23430614022
2188,164746.73286691483
2189,288166.37349751673
2190,54742.126438661595
2191,54960.473752886406
2192,47967.75528543058
2193,97403.75172706589
2194,92545.89946876431
2195,89696.74800032785
2196,77592.95647088822
2197,98971.89040691184
2198,180184.57044594048
2199,191203.2503602364
2200,151669.78127227945
2201,141354.6173519342
2202,207579.5484898208
2203,123799.02120367961
2204,152942.02548452967
2205,107698.46927206044
2206,150068.11971848167
2207,207035.24166149914
2208,253252.54528752773
2209,200102.4491025795
2210,132198.54936649173
2211,135237.52879698726
2212,121175.59719111549
2213,84462.27265483362
2214,137127.13218270137
2215,96964.46396856045
2216,147164.79597407405
2217,14764.928333180142
2218,77080.13749747502
2219,74159.12722630298
2220,47107.26360338146
2221,255076.0623263152
2222,241014.85925239127
2223,272578.7839411696
2224,234728.45003379963
2225,124592.51629928628
2226,192396.88042871852
2227,216659.0449784036
2228,266196.11413826013
2229,243962.0049781584
2230,144853.1683594078
2231,206286.4823928011
2232,200739.23580599518
2233,186116.24021561618
2234,250054.91993439163
2235,218074.88188474148
2236,266044.2882469088
2237,293657.31226454827
2238,238982.5770206555
2239,123412.97301867174
2240,162019.05703566608
2241,136310.53727617126
2242,115376.49084274762
2243,113737.61764730501
2244,89857.55093258002
2245,87180.35319823644
2246,140851.31150592503
2247,120461.21044092707
2248,125044.5252941061
2249,115050.9963781411
2250,129010.78222743177
2251,108957.3228523595
2252,198114.8851823132
2253,162197.28802660137
2254,185453.05427308945
2255,213470.89558778732
2256,189334.617002192
2257,205568.8365753226
2258,178097.48156342126
2259,188427.8477182091
2260,169683.1186746625
2261,199200.34966363903
2262,215732.99116474838
2263,314834.7568821754
2264,367715.6031965616
2265,165538.21784948214
2266,261273.1101733512
2267,330304.3598577532
2268,351822.52900549496
2269,171446.09402799682
2270,199601.81665013666
2271,237985.66080637166
2272,228924.98011371592
2273,174486.9133336165
2274,199363.7369220702
2275,182230.8979478323
2276,189300.9864131923
2277,202492.43940247345
2278,171232.6768240708
2279,100965.37664635439
2280,97750.79313987686
2281,167909.93780185544
2282,184476.40336933505
2283,110236.18188784138
2284,99894.00029187166
2285,152670.98461717606
2286,117948.15143442975
2287,306087.670693924
2288,254603.74010394566
2289,319384.8502258431
2290,352093.91829207964
2291,298286.6051218883
2292,364550.24163796526
2293,367084.8231483573
2294,326480.8994818526
2295,380310.8376015162
2296,258909.08304891066
2297,288588.038843046
2298,282514.2645634241
2299,315165.6565113094
2300,300915.1282437873
2301,271125.80879372807
2302,251741.99410665204
2303,255219.2073206674
2304,246230.07394178916
2305,190925.08576330665
2306,193057.3646070909
2307,196176.82701376436
2308,225820.4177378817
2309,264873.7042752945
2310,207928.37878351385
2311,215840.38920670614
2312,186649.01070631208
2313,178584.4583566045
2314,190378.55158817937
2315,181574.96298862324
2316,205309.28474593261
2317,196240.13151418284
2318,172703.98304246838
2319,193365.29567282816
2320,193420.3049044512
2321,259573.9000662347
2322,204522.67925994616
2323,195267.50006247807
2324,201841.37922734307
2325,211440.32706121943
2326,186440.19200188766
2327,213188.32160831132
2328,228743.50031055516
2329,201922.8666158475
2330,197506.27797035483
2331,309058.47413003567
2332,345763.9249246484
2333,312395.80449160986
2334,250711.90254986176
2335,268573.5228050538
2336,293315.2211021274
2337,194999.414478642
2338,266703.1614107928
2339,238394.51752440148
2340,351477.6124919125
2341,209760.90166888904
2342,249005.52422915405
2343,234981.87646579073
2344,237113.59720098
2345,245271.96456696844
2346,211560.84552465874
2347,193155.79408376483
2348,241027.24234960444
2349,173110.14916908095
2350,274392.3125109496
2351,241051.33446788025
2352,257138.34903195413
2353,246236.17979484965
2354,133615.50655572728
2355,148846.7387787202
2356,156818.4149461622
2357,207536.66543163388
2358,197107.49964747514
2359,134933.9424806708
2360,121195.9529000165
2361,142825.51939629234
2362,276472.27616790106
2363,147257.91071234137
2364,194859.5577179406
2365,231427.5582593049
2366,196955.94209568418
2367,221636.8006977989
2368,203102.42403244745
2369,211021.23595051543
2370,166223.89545780869
2371,146157.71065502224
2372,189359.95842098194
2373,282194.8415424829
2374,300156.4260839364
2375,236888.75104021194
2376,291571.26468355005
2377,328158.85408310924
2378,157224.31468690006
2379,227156.21186388755
2380,155817.34397345997
2381,180866.37209720543
2382,239104.0399267355
2383,226750.52840167918
2384,257393.32506556
2385,177374.66551426292
2386,138315.97549165093
2387,127614.60471362114
2388,108416.52076348668
2389,130177.47289215057
2390,151083.60744239698
2391,130201.92720444856
2392,98609.98159486317
2393,183188.3227552274
2394,134077.22199075163
2395,204319.98017803492
2396,152187.394806949
2397,224661.3961302415
2398,128087.6442839001
2399,22786.90567599825
2400,25397.478525287763
2401,114949.57145523146
2402,144446.74173701304
2403,140156.98660317418
2404,140698.56448215392
2405,164567.31608413142
2406,149883.43733358296
2407,121039.32883190695
2408,149671.77661285648
2409,113428.11541927053
2410,192314.2624774343
2411,114601.10481509037
2412,154113.8983547227
2413,118595.20038406231
2414,134700.21457981743
2415,123206.34312457015
2416,137939.10435512854
2417,126274.74350684352
2418,120031.94521664066
2419,104705.84905908053
2420,115502.30756275012
2421,126707.23235100863
2422,106789.57352333731
2423,101785.39630462072
2424,156124.79745366686
2425,236443.50864813692
2426,150925.13238014939
2427,105138.54019644606
2428,188198.68528253754
2429,103332.04016201856
2430,137521.8898614124
2431,102747.94630348036
2432,131911.84748932446
2433,140398.2925154635
2434,130878.51564071915
2435,150420.8538978331
2436,95671.76471456123
2437,98428.07667667518
2438,107376.58324171399
2439,112312.51425176003
2440,133216.0523351124
2441,104998.48585854849
2442,98455.87321776181
2443,128566.02902236866
2444,130008.94180133153
2445,62408.131277825974
2446,116737.95426002523
2447,207819.33786613756
2448,143750.54001517507
2449,110210.75280244538
2450,165455.1040019589
2451,115558.58904273581
2452,219592.79676016193
2453,78637.67541939934
2454,122137.431842316
2455,142536.85121652327
2456,135304.5255625295
2457,121470.45822541934
2458,121912.92012391688
2459,95131.75469902909
2460,152369.50968308194
2461,116278.71519710292
2462,127698.23149823985
2463,131951.99432670028
2464,180274.51025152375
2465,141617.4928546779
2466,101302.51189118257
2467,164593.1846998735
2468,82552.72090208466
2469,85228.87826534203
2470,199525.95254689228
2471,227071.75769904867
2472,183083.0641229386
2473,96328.47819061863
2474,68597.49991837778
2475,249852.8387622934
2476,96488.59890475363
2477,93922.47254414397
2478,167664.93830121617
2479,97718.3896549191
2480,127932.75217325712
2481,111265.03159053024
2482,118339.5223568725
2483,94167.18466499128
2484,128209.13486468355
2485,121515.87908353383
2486,142124.86765272572
2487,204304.50141986698
2488,180586.11154812417
2489,163871.11587342067
2490,136465.9150017489
2491,81615.1162761448
2492,192787.641480289
2493,146440.35122218338
2494,160342.69408939622
2495,87130.187063888
2496,233330.56540297443
2497,161380.17643343733
2498,97737.36668941943
2499,67891.68276692863
2500,109572.84579749295
2501,131482.32981687022
2502,146971.79759764863
2503,78631.30507423199
2504,176276.56510097772
2505,234408.45653900976
2506,256149.06176535512
2507,285460.2353603789
2508,256247.85717640846
2509,227528.82079025736
2510,234544.4674878058
2511,198706.88469573302
2512,212769.96582896594
2513,234247.5516797689
2514,279278.7932549052
2515,140171.90522676898
2516,179077.70341918065
2517,139965.68311557203
2518,148211.96417977946
2519,224482.70255778293
2520,223938.9497146982
2521,201623.99302060535
2522,235961.545598049
2523,114608.75518870685
2524,126748.25779286126
2525,135376.24482804636
2526,122765.27682407742
2527,104490.08579460095
2528,112157.40723062941
2529,126907.40954279533
2530,112202.7411675186
2531,260168.2958523371
2532,234899.3186168378
2533,213393.85753590596
2534,237037.87170314445
2535,285709.1755085432
2536,247839.81101008045
2537,251528.86767690448
2538,191962.63580304553
2539,207900.9845521404
2540,178723.79419690726
2541,198527.16976888158
2542,153559.4186743091
2543,122715.56645323319
2544,103517.97120409418
2545,141858.40699145553
2546,150198.8111909859
2547,161795.5537501239
2548,160552.08718114166
2549,161327.98946022225
2550,616533.4714562495
2551,141049.84035314276
2552,121416.40370225027
2553,46066.24401634169
2554,81635.03196443158
2555,122799.41939608852
2556,77299.2479531577
2557,98378.3035440711
2558,161276.2786846478
2559,114090.37146210909
2560,161761.28993651766
2561,154062.44621715328
2562,134882.55524921376
2563,139828.6801307528
2564,197053.56760600774
2565,146227.236968512
2566,117945.79975425737
2567,102398.26391026127
2568,182521.93914949923
2569,201605.67735598452
2570,131746.027706842
2571,158431.88112681458
2572,191105.32992238208
2573,220459.34479884343
2574,275028.3236663517
2575,137161.3905986292
2576,122781.04193540948
2577,146574.73854214099
2578,85581.29717276624
2579,18413.47805777396
2580,96252.17296801676
2581,120236.64646067849
2582,128696.47272794513
2583,260275.41890107497
2584,185758.0807446256
2585,184840.7025214639
2586,238707.5809948282
2587,224263.2910186111
2588,143271.8726597536
2589,163891.67775927583
2590,218386.17297930323
2591,227183.72297413746
2592,222984.9387295142
2593,248930.7694635641
2594,197910.27570370754
2595,221517.92724273476
2596,299914.0773161848
2597,188185.2586983331
2598,268921.8329596562
2599,313948.356887454
2600,163892.0427859901
2601,150730.90772200684
2602,54659.50336372416
2603,69868.83348612144
2604,52623.35932919831
2605,54835.33157972508
2606,146952.30483180057
2607,229703.27008814138
2608,216947.28676649468
2609,170593.73584965273
2610,99358.87181271758
2611,129147.61466659029
2612,162326.3652785016
2613,134359.59437484812
2614,115977.56408633484
2615,172980.72617519507
2616,169204.68756883848
2617,190157.54392588814
2618,208326.8773657924
2619,227117.29380559037
2620,198729.95229112543
2621,184719.6082767679
2622,196674.1555595228
2623,237901.92281319224
2624,288559.8776400408
2625,269198.6022663538
2626,185878.98817370413
2627,184461.53074575774
2628,370321.7492942575
2629,372601.56868953793
2630,316868.1886106031
2631,375710.72988317907
2632,334557.89641670557
2633,280873.589936499
2634,339860.5351292896
2635,169858.97698983992
2636,209088.81817075564
2637,190853.1515949997
2638,262061.20120922406
2639,205220.73833313189
2640,167191.91030793102
2641,84099.34010261693
2642,187890.9634728511
2643,108838.03221056797
2644,125169.88150907098
2645,106141.12568101869
2646,98194.4104580828
2647,110641.33725832845
2648,153205.32555406494
2649,150717.68241759157
2650,150185.90631254367
2651,140366.3041288976
2652,346511.00868687686
2653,256634.80157502578
2654,230731.503930144
2655,338472.1020322528
2656,293162.280600033
2657,304954.19706068933
2658,270220.6668861462
2659,283804.3964583103
2660,304756.02350571216
2661,312547.79601531755
2662,316198.9491003279
2663,289083.7267866314
2664,259296.65197928576
2665,313196.99687129585
2666,266012.31985129253
2667,182500.6341593291
2668,198351.35440895264
2669,179367.68135712598
2670,276459.95254756
2671,200397.55747620622
2672,205582.98232457996
2673,215210.3898326964
2674,228575.01642492716
2675,176536.85774012748
2676,204771.86554329842
2677,217178.6107033668
2678,258813.19687260618
2679,273167.04066964635
2680,279033.7553949284
2681,346335.18119849847
2682,303916.82145437435
2683,408473.1492172298
2684,293960.0613216716
2685,315744.8526472985
2686,254407.70014479104
2687,285107.20281353104
2688,231923.85452349554
2689,213505.4011646132
2690,368352.6165175128
2691,187495.02236266783
2692,132118.60071195802
2693,201928.5441200789
2694,138314.8226508333
2695,212280.8169955518
2696,199869.79060556367
2697,193708.9894483392
2698,216303.63122670678
2699,179357.828776757
2700,153055.4351725364
2701,157278.18995608902
2702,117050.32179842447
2703,154326.15472575533
2704,157867.9820733599
2705,103637.22929716343
2706,97685.97509491444
2707,133673.9095555949
2708,113096.09688471677
2709,98019.72852451191
2710,117517.68141135061
2711,273877.7429145961
2712,337010.6602126723
2713,176899.0059314936
2714,150795.31036459398
2715,154363.55940897344
2716,145320.27491031587
2717,188500.66582829785
2718,225265.62869945168
2719,143867.91719576274
2720,215473.1144405359
2721,136206.5827969839
2722,166415.60598051385
2723,169281.39255254786
2724,112112.89966830495
2725,129430.9979426628
2726,126228.67225147318
2727,178146.61789279897
2728,181779.64465498365
2729,134123.3174270722
2730,141604.00736726657
2731,133675.96392263216
2732,117987.37097840477
2733,178716.04312522965
2734,164323.40666196682
